strategy,query_id,type,repeat,latency_us,candidate_count,filter_queries,inverted_lookups,posting_records_read,full_tag_distance_computations
prefuzz,enron_full_219044,text,1,67,2,5,5,10,2
prefuzz,enron_full_219142,text,1,62,1,5,5,5,1
prefuzz,enron_full_219243,text,1,71,2,5,5,10,2
prefuzz,enron_full_219501,text,1,2,0,5,0,0,0
prefuzz,enron_full_219509,text,1,20,0,5,1,1,1
prefuzz,enron_full_219658,text,1,2,0,5,0,0,0
prefuzz,enron_full_220234,text,1,78,3,5,5,15,3
prefuzz,enron_full_220556,text,1,75,2,5,5,10,2
prefuzz,enron_full_221304,text,1,81,3,5,5,15,3
prefuzz,enron_full_223253,text,1,99,5,5,5,25,5
prefuzz,enron_full_223630,text,1,70,2,5,5,10,2
prefuzz,enron_full_223933,text,1,76,3,5,5,15,3
prefuzz,enron_full_224076,text,1,70,2,5,5,10,2
prefuzz,enron_full_224176,text,1,74,3,5,5,15,3
prefuzz,enron_full_224421,text,1,84,4,5,5,20,4
prefuzz,enron_full_226002,text,1,2,0,5,0,0,0
prefuzz,enron_full_226675,text,1,66,2,5,5,10,2
prefuzz,enron_full_227135,text,1,67,2,5,5,10,2
prefuzz,enron_full_227290,text,1,2,0,5,0,0,0
prefuzz,enron_full_227315,text,1,70,1,5,5,5,1
prefuzz,enron_full_227317,text,1,71,2,5,5,10,2
prefuzz,enron_full_227401,text,1,79,3,5,5,15,3
prefuzz,enron_full_227576,text,1,88,4,5,5,20,4
prefuzz,enron_full_228518,text,1,87,4,5,5,20,4
prefuzz,enron_full_228640,text,1,87,4,5,5,20,4
prefuzz,enron_full_229065,text,1,78,3,5,5,15,3
prefuzz,enron_full_229125,text,1,76,3,5,5,15,3
prefuzz,enron_full_230449,text,1,121,7,5,5,35,7
prefuzz,enron_full_230615,text,1,77,4,5,5,20,4
prefuzz,enron_full_231206,text,1,59,2,5,5,10,2
prefuzz,enron_full_232509,text,1,64,2,5,5,10,2
prefuzz,enron_full_232529,text,1,336,33,5,5,165,33
prefuzz,enron_full_232592,text,1,82,5,5,5,25,5
prefuzz,enron_full_232830,text,1,91,5,5,5,25,5
prefuzz,enron_full_232998,text,1,76,4,5,5,20,4
prefuzz,enron_full_233012,text,1,74,5,5,5,25,5
prefuzz,enron_full_233273,text,1,75,4,5,5,20,4
prefuzz,enron_full_233711,text,1,89,5,5,5,25,5
prefuzz,enron_full_233845,text,1,72,3,5,5,15,3
prefuzz,enron_full_234397,text,1,98,7,5,5,35,7
prefuzz,enron_full_235427,text,1,75,3,5,5,15,3
prefuzz,enron_full_237126,text,1,81,4,5,5,20,4
prefuzz,enron_full_238037,text,1,105,7,5,5,35,7
prefuzz,enron_full_238970,text,1,77,4,5,5,20,4
prefuzz,enron_full_239927,text,1,85,5,5,5,25,5
prefuzz,enron_full_240437,text,1,59,2,5,5,10,2
prefuzz,enron_full_240888,text,1,512,8,5,5,116,68
prefuzz,enron_full_241204,text,1,1088,119,5,5,595,119
prefuzz,enron_full_242121,text,1,123,7,5,5,35,7
prefuzz,enron_full_242149,text,1,86,4,5,5,20,4
prefuzz,enron_full_242702,text,1,81,3,5,5,15,3
prefuzz,enron_full_242763,text,1,102,5,5,5,25,5
prefuzz,enron_full_243198,text,1,81,3,5,5,15,3
prefuzz,enron_full_243425,text,1,104,5,5,5,25,5
prefuzz,enron_full_244168,text,1,88,4,5,5,20,4
prefuzz,enron_full_244538,text,1,86,4,5,5,20,4
prefuzz,enron_full_244857,text,1,83,3,5,5,15,3
prefuzz,enron_full_244901,text,1,90,4,5,5,20,4
prefuzz,enron_full_244915,text,1,98,5,5,5,25,5
prefuzz,enron_full_245469,text,1,102,5,5,5,25,5
prefuzz,enron_full_246185,text,1,89,4,5,5,20,4
prefuzz,enron_full_246287,text,1,89,4,5,5,20,4
prefuzz,enron_full_246288,text,1,102,7,5,5,35,7
prefuzz,enron_full_246340,text,1,70,2,5,5,10,2
prefuzz,enron_full_246689,text,1,98,5,5,5,25,5
prefuzz,enron_full_246896,text,1,105,4,5,5,20,4
prefuzz,enron_full_247095,text,1,78,3,5,5,15,3
prefuzz,enron_full_247286,text,1,85,3,5,5,15,3
prefuzz,enron_full_247295,text,1,70,2,5,5,10,2
prefuzz,enron_full_247605,text,1,78,2,5,5,10,2
prefuzz,enron_full_247963,text,1,79,3,5,5,15,3
prefuzz,enron_full_248460,text,1,66,2,5,5,10,2
prefuzz,enron_full_248776,text,1,94,5,5,5,25,5
prefuzz,enron_full_249257,text,1,2,0,5,0,0,0
prefuzz,enron_full_250519,text,1,73,3,5,5,15,3
prefuzz,enron_full_250725,text,1,67,2,5,5,10,2
prefuzz,enron_full_252462,text,1,2,0,5,0,0,0
prefuzz,enron_full_253509,text,1,2,0,5,0,0,0
prefuzz,enron_full_253676,text,1,152,10,5,5,50,10
prefuzz,enron_full_253776,text,1,252,22,5,5,110,22
prefuzz,enron_full_253875,text,1,209,12,5,5,63,15
prefuzz,enron_full_254022,text,1,674,78,5,5,393,81
prefuzz,enron_full_254732,text,1,300,31,5,5,155,31
prefuzz,enron_full_254813,text,1,56,1,5,5,5,1
prefuzz,enron_full_254930,text,1,2,0,5,0,0,0
prefuzz,enron_full_256359,text,1,2,0,5,0,0,0
prefuzz,enron_full_256719,text,1,2,0,5,0,0,0
prefuzz,enron_full_257223,text,1,2,0,5,0,0,0
prefuzz,enron_full_257476,text,1,2,0,5,0,0,0
prefuzz,enron_full_257526,text,1,2,0,5,0,0,0
prefuzz,enron_full_258106,text,1,2,0,5,0,0,0
prefuzz,enron_full_258436,text,1,2,0,5,0,0,0
prefuzz,enron_full_259050,text,1,68,2,5,5,10,2
prefuzz,enron_full_259076,text,1,2,0,5,0,0,0
prefuzz,enron_full_259321,text,1,53,1,5,5,5,1
prefuzz,enron_full_260192,text,1,81,4,5,5,20,4
prefuzz,enron_full_261884,text,1,2,0,5,0,0,0
prefuzz,enron_full_262514,text,1,555,63,5,5,315,63
prefuzz,enron_full_262785,text,1,2,0,5,0,0,0
prefuzz,enron_full_263240,text,1,62,2,5,5,10,2
prefuzz,enron_full_264723,text,1,2,0,5,0,0,0
prefuzz,enron_full_265023,text,1,93,5,5,5,25,5
prefuzz,enron_full_265448,text,1,351,38,5,5,190,38
prefuzz,enron_full_265746,text,1,79,4,5,5,20,4
prefuzz,enron_full_265774,text,1,167,8,5,5,48,16
prefuzz,enron_full_266026,text,1,79,1,5,5,5,1
prefuzz,enron_full_266097,text,1,2,0,5,0,0,0
prefuzz,enron_full_267067,text,1,71,2,5,5,10,2
prefuzz,enron_full_267198,text,1,69,2,5,5,10,2
prefuzz,enron_full_268981,text,1,80,2,5,5,10,2
prefuzz,enron_full_269702,text,1,148,0,5,3,18,18
prefuzz,enron_full_270257,text,1,71,0,5,2,9,9
prefuzz,enron_full_270526,text,1,66,2,5,5,10,2
prefuzz,enron_full_271097,text,1,63,2,5,5,10,2
prefuzz,enron_full_271232,text,1,62,2,5,5,10,2
prefuzz,enron_full_272570,text,1,2,0,5,0,0,0
prefuzz,enron_full_273248,text,1,93,6,5,5,30,6
prefuzz,enron_full_273363,text,1,97,7,5,5,35,7
prefuzz,enron_full_273791,text,1,67,2,5,5,10,2
prefuzz,enron_full_273820,text,1,51,1,5,5,5,1
prefuzz,enron_full_273961,text,1,52,1,5,5,5,1
prefuzz,enron_full_274206,text,1,52,1,5,5,5,1
prefuzz,enron_full_274561,text,1,64,1,5,5,5,1
prefuzz,enron_full_274757,text,1,58,2,5,5,10,2
prefuzz,enron_full_274786,text,1,2,0,5,0,0,0
prefuzz,enron_full_275183,text,1,1,0,5,0,0,0
prefuzz,enron_full_275570,text,1,55,1,5,5,5,1
prefuzz,enron_full_276028,text,1,1,0,5,0,0,0
prefuzz,enron_full_276324,text,1,49,1,5,5,5,1
prefuzz,enron_full_276342,text,1,61,3,5,5,15,3
prefuzz,enron_full_277439,text,1,2,0,5,0,0,0
prefuzz,enron_full_277990,text,1,50,1,5,5,5,1
prefuzz,enron_full_278811,text,1,57,2,5,5,10,2
prefuzz,enron_full_279563,text,1,62,3,5,5,15,3
prefuzz,enron_full_279751,text,1,206,21,5,5,105,21
prefuzz,enron_full_280423,text,1,2,0,5,0,0,0
prefuzz,enron_full_280603,text,1,2,0,5,0,0,0
prefuzz,enron_full_281547,text,1,1,0,5,0,0,0
prefuzz,enron_full_282395,text,1,58,2,5,5,10,2
prefuzz,enron_full_283356,text,1,101,7,5,5,35,7
prefuzz,enron_full_283839,text,1,96,7,5,5,35,7
prefuzz,enron_full_283868,text,1,90,7,5,5,35,7
prefuzz,enron_full_284197,text,1,369,29,5,5,145,29
prefuzz,enron_full_284956,text,1,60,1,5,5,5,1
prefuzz,enron_full_285559,text,1,69,2,5,5,10,2
prefuzz,enron_full_286024,text,1,90,4,5,5,20,4
prefuzz,enron_full_286036,text,1,95,5,5,5,25,5
prefuzz,enron_full_286164,text,1,92,4,5,5,20,4
prefuzz,enron_full_286899,text,1,58,1,5,5,5,1
prefuzz,enron_full_287012,text,1,2,0,5,0,0,0
prefuzz,enron_full_287512,text,1,75,2,5,5,10,2
prefuzz,enron_full_287655,text,1,69,2,5,5,10,2
prefuzz,enron_full_287736,text,1,86,4,5,5,20,4
prefuzz,enron_full_287760,text,1,74,2,5,5,10,2
prefuzz,enron_full_287778,text,1,129,8,5,5,40,8
prefuzz,enron_full_288938,text,1,109,6,5,5,30,6
prefuzz,enron_full_289243,text,1,2,0,5,0,0,0
prefuzz,enron_full_291054,text,1,2,0,5,0,0,0
prefuzz,enron_full_291275,text,1,2,0,5,0,0,0
prefuzz,enron_full_291375,text,1,2,0,5,0,0,0
prefuzz,enron_full_291790,text,1,70,2,5,5,10,2
prefuzz,enron_full_292561,text,1,67,2,5,5,10,2
prefuzz,enron_full_292656,text,1,70,2,5,5,10,2
prefuzz,enron_full_293066,text,1,72,2,5,5,10,2
prefuzz,enron_full_293083,text,1,76,3,5,5,15,3
prefuzz,enron_full_293619,text,1,70,2,5,5,10,2
prefuzz,enron_full_293948,text,1,19,0,5,1,1,1
prefuzz,enron_full_293985,text,1,72,2,5,5,10,2
prefuzz,enron_full_295023,text,1,70,2,5,5,10,2
prefuzz,enron_full_295246,text,1,2,0,5,0,0,0
prefuzz,enron_full_296957,text,1,2,0,5,0,0,0
prefuzz,enron_full_298392,text,1,2,0,5,0,0,0
prefuzz,enron_full_298764,text,1,2,0,5,0,0,0
prefuzz,enron_full_299033,text,1,2,0,5,0,0,0
prefuzz,enron_full_299289,text,1,89,4,5,5,20,4
prefuzz,enron_full_299345,text,1,70,1,5,5,5,1
prefuzz,enron_full_299690,text,1,72,2,5,5,10,2
prefuzz,enron_full_300310,text,1,70,2,5,5,10,2
prefuzz,enron_full_300702,text,1,84,3,5,5,15,3
prefuzz,enron_full_301521,text,1,70,2,5,5,10,2
prefuzz,enron_full_301926,text,1,67,2,5,5,10,2
prefuzz,enron_full_302529,text,1,69,2,5,5,10,2
prefuzz,enron_full_303527,text,1,79,3,5,5,15,3
prefuzz,enron_full_304134,text,1,72,2,5,5,10,2
prefuzz,enron_full_304324,text,1,61,1,5,5,5,1
prefuzz,enron_full_305112,text,1,81,3,5,5,15,3
prefuzz,enron_full_305491,text,1,72,2,5,5,10,2
prefuzz,enron_full_305595,text,1,65,2,5,5,10,2
prefuzz,enron_full_306022,text,1,60,1,5,5,5,1
prefuzz,enron_full_306282,text,1,2562,264,5,5,1320,264
prefuzz,enron_full_306838,text,1,93,3,5,5,15,3
prefuzz,enron_full_306879,text,1,76,2,5,5,10,2
prefuzz,enron_full_307066,text,1,75,2,5,5,10,2
prefuzz,enron_full_307536,text,1,76,2,5,5,10,2
prefuzz,enron_full_307959,text,1,63,1,5,5,5,1
prefuzz,enron_full_308283,text,1,84,2,5,5,10,2
prefuzz,enron_full_308504,text,1,74,2,5,5,10,2
prefuzz,enron_full_308666,text,1,87,3,5,5,15,3
prefuzz,enron_full_310049,text,1,75,2,5,5,10,2
prefuzz,enron_full_310050,text,1,74,2,5,5,10,2
prefuzz,enron_full_310056,text,1,70,2,5,5,10,2
prefuzz,enron_full_310895,text,1,66,1,5,5,5,1
prefuzz,enron_full_310913,text,1,63,1,5,5,5,1
prefuzz,enron_full_311017,text,1,63,1,5,5,5,1
prefuzz,enron_full_313090,text,1,79,3,5,5,15,3
prefuzz,enron_full_314206,text,1,61,1,5,5,5,1
prefuzz,enron_full_314362,text,1,83,3,5,5,15,3
prefuzz,enron_full_315231,text,1,68,2,5,5,10,2
prefuzz,enron_full_315279,text,1,80,3,5,5,15,3
prefuzz,enron_full_315623,text,1,78,3,5,5,15,3
prefuzz,enron_full_316006,text,1,87,2,5,5,13,5
prefuzz,enron_full_317192,text,1,55,1,5,5,5,1
prefuzz,enron_full_317451,text,1,62,1,5,5,5,1
prefuzz,enron_full_318133,text,1,79,3,5,5,15,3
prefuzz,enron_full_318207,text,1,79,3,5,5,15,3
prefuzz,enron_full_318845,text,1,58,1,5,5,5,1
prefuzz,enron_full_318909,text,1,61,1,5,5,5,1
prefuzz,enron_full_319080,text,1,70,2,5,5,10,2
prefuzz,enron_full_319320,text,1,77,3,5,5,15,3
prefuzz,enron_full_319952,text,1,77,3,5,5,15,3
prefuzz,enron_full_320564,text,1,58,1,5,5,5,1
prefuzz,enron_full_320626,text,1,63,1,5,5,5,1
prefuzz,enron_full_321445,text,1,76,2,5,5,10,2
prefuzz,enron_full_321807,text,1,78,3,5,5,15,3
prefuzz,enron_full_321918,text,1,66,2,5,5,10,2
prefuzz,enron_full_322149,text,1,72,3,5,5,15,3
prefuzz,enron_full_322706,text,1,68,2,5,5,10,2
prefuzz,enron_full_322737,text,1,70,2,5,5,10,2
prefuzz,enron_full_322757,text,1,80,3,5,5,15,3
prefuzz,enron_full_324000,text,1,359,30,5,5,150,30
prefuzz,enron_full_324353,text,1,2,0,5,0,0,0
prefuzz,enron_full_325002,text,1,68,2,5,5,10,2
prefuzz,enron_full_325131,text,1,132,3,5,5,20,8
prefuzz,enron_full_325547,text,1,61,1,5,5,5,1
prefuzz,enron_full_326276,text,1,73,2,5,5,10,2
prefuzz,enron_full_326406,text,1,64,1,5,5,5,1
prefuzz,enron_full_326699,text,1,71,2,5,5,10,2
prefuzz,enron_full_326891,text,1,79,3,5,5,15,3
prefuzz,enron_full_327398,text,1,64,2,5,5,10,2
prefuzz,enron_full_327734,text,1,63,1,5,5,5,1
prefuzz,enron_full_330743,text,1,74,2,5,5,10,2
prefuzz,enron_full_330847,text,1,93,2,5,5,14,6
prefuzz,enron_full_331065,text,1,2,0,5,0,0,0
prefuzz,enron_full_331235,text,1,103,5,5,5,25,5
prefuzz,enron_full_331309,text,1,2,0,5,0,0,0
prefuzz,enron_full_332147,text,1,2,0,5,0,0,0
prefuzz,enron_full_332523,text,1,70,2,5,5,10,2
prefuzz,enron_full_333276,text,1,64,1,5,5,5,1
prefuzz,enron_full_333308,text,1,72,2,5,5,10,2
prefuzz,enron_full_333309,text,1,72,2,5,5,10,2
prefuzz,enron_full_334798,text,1,2,0,5,0,0,0
prefuzz,enron_full_335428,text,1,77,3,5,5,15,3
prefuzz,enron_full_335498,text,1,70,2,5,5,10,2
prefuzz,enron_full_335546,text,1,66,2,5,5,10,2
prefuzz,enron_full_335575,text,1,67,2,5,5,10,2
prefuzz,enron_full_335623,text,1,55,1,5,5,5,1
prefuzz,enron_full_335857,text,1,122,7,5,5,35,7
prefuzz,enron_full_335946,text,1,118,7,5,5,35,7
prefuzz,enron_full_336542,text,1,106,6,5,5,30,6
prefuzz,enron_full_337267,text,1,97,5,5,5,25,5
prefuzz,enron_full_337292,text,1,209,15,5,5,75,15
prefuzz,enron_full_337470,text,1,71,2,5,5,10,2
prefuzz,enron_full_339638,text,1,2,0,5,0,0,0
prefuzz,enron_full_340418,text,1,77,3,5,5,15,3
prefuzz,enron_full_340472,text,1,958,94,5,5,470,94
prefuzz,enron_full_340761,text,1,66,1,5,5,5,1
prefuzz,enron_full_341249,text,1,75,2,5,5,10,2
prefuzz,enron_full_341362,text,1,108,6,5,5,30,6
prefuzz,enron_full_342301,text,1,67,1,5,5,5,1
prefuzz,enron_full_342735,text,1,78,3,5,5,15,3
prefuzz,enron_full_344191,text,1,62,1,5,5,5,1
prefuzz,enron_full_344335,text,1,60,1,5,5,5,1
prefuzz,enron_full_344645,text,1,2,0,5,0,0,0
prefuzz,enron_full_345595,text,1,67,1,5,5,5,1
prefuzz,enron_full_345814,text,1,65,1,5,5,5,1
prefuzz,enron_full_348142,text,1,60,1,5,5,5,1
prefuzz,enron_full_348438,text,1,2,0,5,0,0,0
prefuzz,enron_full_349353,text,1,2,0,5,0,0,0
prefuzz,enron_full_349483,text,1,2,0,5,0,0,0
prefuzz,enron_full_352068,text,1,2,0,5,0,0,0
prefuzz,enron_full_352183,text,1,62,1,5,5,5,1
prefuzz,enron_full_352410,text,1,120,6,5,5,30,6
prefuzz,enron_full_352552,text,1,2,0,5,0,0,0
prefuzz,enron_full_353158,text,1,69,1,5,5,7,2
prefuzz,enron_full_353883,text,1,2,0,5,0,0,0
prefuzz,enron_full_354290,text,1,20,0,5,1,1,1
prefuzz,enron_full_355229,text,1,2,0,5,0,0,0
prefuzz,enron_full_355694,text,1,60,1,5,5,5,1
prefuzz,enron_full_355895,text,1,2,0,5,0,0,0
prefuzz,enron_full_356569,text,1,2,0,5,0,0,0
prefuzz,enron_full_356908,text,1,60,1,5,5,5,1
prefuzz,enron_full_356976,text,1,22,0,5,1,1,1
prefuzz,enron_full_358597,text,1,2,0,5,0,0,0
prefuzz,enron_full_358915,text,1,2,0,5,0,0,0
prefuzz,enron_full_360085,text,1,64,1,5,5,5,1
prefuzz,enron_full_360983,text,1,58,1,5,5,5,1
prefuzz,enron_full_362389,text,1,62,1,5,5,5,1
prefuzz,enron_full_363120,text,1,133,8,5,5,40,8
prefuzz,enron_full_363607,text,1,2,0,5,0,0,0
prefuzz,enron_full_363846,text,1,2,0,5,0,0,0
prefuzz,enron_full_363876,text,1,102,5,5,5,25,5
prefuzz,enron_full_364025,text,1,2,0,5,0,0,0
prefuzz,enron_full_364586,text,1,428,39,5,5,195,39
prefuzz,enron_full_365105,text,1,2,0,5,0,0,0
prefuzz,enron_full_365478,text,1,2,0,5,0,0,0
prefuzz,enron_full_365497,text,1,75,2,5,5,10,2
prefuzz,enron_full_365509,text,1,74,3,5,5,15,3
prefuzz,enron_full_365947,text,1,2,0,5,0,0,0
prefuzz,enron_full_366510,text,1,64,1,5,5,5,1
prefuzz,enron_full_366895,text,1,59,1,5,5,5,1
prefuzz,enron_full_367052,text,1,2,0,5,0,0,0
prefuzz,enron_full_367129,text,1,2,0,5,0,0,0
prefuzz,enron_full_367319,text,1,2,0,5,0,0,0
prefuzz,enron_full_367765,text,1,60,1,5,5,5,1
prefuzz,enron_full_367912,text,1,2,0,5,0,0,0
prefuzz,enron_full_368156,text,1,2,0,5,0,0,0
prefuzz,enron_full_368318,text,1,2,0,5,0,0,0
prefuzz,enron_full_369168,text,1,62,1,5,5,5,1
prefuzz,enron_full_369419,text,1,111,6,5,5,30,6
prefuzz,enron_full_370439,text,1,429,39,5,5,195,39
prefuzz,enron_full_371121,text,1,2,0,5,0,0,0
prefuzz,enron_full_373728,text,1,64,1,5,5,5,1
prefuzz,enron_full_373978,text,1,73,2,5,5,10,2
prefuzz,enron_full_374719,text,1,62,1,5,5,5,1
prefuzz,enron_full_374736,text,1,79,3,5,5,15,3
prefuzz,enron_full_375606,text,1,131,8,5,5,40,8
prefuzz,enron_full_376013,text,1,83,3,5,5,15,3
prefuzz,enron_full_376710,text,1,70,2,5,5,10,2
prefuzz,enron_full_377221,text,1,65,1,5,5,5,1
prefuzz,enron_full_377377,text,1,58,1,5,5,5,1
prefuzz,enron_full_378712,text,1,70,2,5,5,10,2
prefuzz,enron_full_378826,text,1,86,2,5,5,10,2
prefuzz,enron_full_379382,text,1,89,4,5,5,20,4
prefuzz,enron_full_379515,text,1,73,3,5,5,15,3
prefuzz,enron_full_380183,text,1,459,43,5,5,215,43
prefuzz,enron_full_380419,text,1,71,2,5,5,10,2
prefuzz,enron_full_380667,text,1,72,2,5,5,10,2
prefuzz,enron_full_381275,text,1,134,9,5,5,45,9
prefuzz,enron_full_381430,text,1,70,1,5,5,5,1
prefuzz,enron_full_381540,text,1,77,3,5,5,15,3
prefuzz,enron_full_381912,text,1,63,1,5,5,5,1
prefuzz,enron_full_382401,text,1,2,0,5,0,0,0
prefuzz,enron_full_382476,text,1,68,2,5,5,10,2
prefuzz,enron_full_382877,text,1,101,5,5,5,25,5
prefuzz,enron_full_384162,text,1,13,0,5,1,0,0
prefuzz,enron_full_384461,text,1,63,1,5,5,5,1
prefuzz,enron_full_384653,text,1,62,1,5,5,5,1
prefuzz,enron_full_384988,text,1,62,1,5,5,5,1
prefuzz,enron_full_385098,text,1,62,1,5,5,5,1
prefuzz,enron_full_385839,text,1,62,1,5,5,5,1
prefuzz,enron_full_386188,text,1,2,0,5,0,0,0
prefuzz,enron_full_386616,text,1,2,0,5,0,0,0
prefuzz,enron_full_386731,text,1,2,0,5,0,0,0
prefuzz,enron_full_387578,text,1,66,1,5,5,5,1
prefuzz,enron_full_387701,text,1,2,0,5,0,0,0
prefuzz,enron_full_387952,text,1,2,0,5,0,0,0
prefuzz,enron_full_388565,text,1,70,2,5,5,10,2
prefuzz,enron_full_388921,text,1,58,1,5,5,5,1
prefuzz,enron_full_390158,text,1,209,2,5,5,27,20
prefuzz,enron_full_391047,text,1,70,2,5,5,10,2
prefuzz,enron_full_391217,text,1,2,0,5,0,0,0
prefuzz,enron_full_391486,text,1,2,0,5,0,0,0
prefuzz,enron_full_391746,text,1,2,0,5,0,0,0
prefuzz,enron_full_392955,text,1,59,1,5,5,5,1
prefuzz,enron_full_393136,text,1,2,0,5,0,0,0
prefuzz,enron_full_393487,text,1,60,1,5,5,5,1
prefuzz,enron_full_394271,text,1,59,1,5,5,5,1
prefuzz,enron_full_394331,text,1,61,1,5,5,5,1
prefuzz,enron_full_394348,text,1,59,1,5,5,5,1
prefuzz,enron_full_394407,text,1,2,0,5,0,0,0
prefuzz,enron_full_395301,text,1,66,1,5,5,5,1
prefuzz,enron_full_395725,text,1,2,0,5,0,0,0
prefuzz,enron_full_396292,text,1,81,1,5,5,9,3
prefuzz,enron_full_396812,text,1,61,1,5,5,5,1
prefuzz,enron_full_397391,text,1,63,1,5,5,5,1
prefuzz,enron_full_397879,text,1,70,2,5,5,10,2
prefuzz,enron_full_398718,text,1,54,1,5,5,5,1
prefuzz,enron_full_399591,text,1,2,0,5,0,0,0
prefuzz,enron_full_399779,text,1,2,0,5,0,0,0
prefuzz,enron_full_399917,text,1,2,0,5,0,0,0
prefuzz,enron_full_400523,text,1,71,1,5,5,5,1
prefuzz,enron_full_401763,text,1,2,0,5,0,0,0
prefuzz,enron_full_401798,text,1,2,0,5,0,0,0
prefuzz,enron_full_402233,text,1,64,1,5,5,5,1
prefuzz,enron_full_402310,text,1,72,2,5,5,10,2
prefuzz,enron_full_403001,text,1,63,1,5,5,5,1
prefuzz,enron_full_403036,text,1,62,1,5,5,5,1
prefuzz,enron_full_403180,text,1,63,1,5,5,5,1
prefuzz,enron_full_404066,text,1,71,2,5,5,10,2
prefuzz,enron_full_405218,text,1,71,2,5,5,10,2
prefuzz,enron_full_405288,text,1,67,2,5,5,10,2
prefuzz,enron_full_405421,text,1,75,3,5,5,15,3
prefuzz,enron_full_406531,text,1,77,3,5,5,15,3
prefuzz,enron_full_407210,text,1,66,1,5,5,5,1
prefuzz,enron_full_407416,text,1,72,3,5,5,15,3
prefuzz,enron_full_407459,text,1,88,4,5,5,20,4
prefuzz,enron_full_407590,text,1,81,2,5,5,10,2
prefuzz,enron_full_407747,text,1,63,1,5,5,5,1
prefuzz,enron_full_408988,text,1,290,24,5,5,120,24
prefuzz,enron_full_409260,text,1,80,3,5,5,15,3
prefuzz,enron_full_409276,text,1,69,2,5,5,10,2
prefuzz,enron_full_409720,text,1,63,1,5,5,5,1
prefuzz,enron_full_409761,text,1,62,1,5,5,5,1
prefuzz,enron_full_410980,text,1,2,0,5,0,0,0
prefuzz,enron_full_411073,text,1,2,0,5,0,0,0
prefuzz,enron_full_411853,text,1,64,1,5,5,5,1
prefuzz,enron_full_412435,text,1,61,1,5,5,5,1
prefuzz,enron_full_412836,text,1,64,1,5,5,5,1
prefuzz,enron_full_414414,text,1,60,1,5,5,5,1
prefuzz,enron_full_414620,text,1,95,3,5,5,15,3
prefuzz,enron_full_414624,text,1,2,0,5,0,0,0
prefuzz,enron_full_415032,text,1,60,1,5,5,5,1
prefuzz,enron_full_415416,text,1,62,1,5,5,5,1
prefuzz,enron_full_415425,text,1,65,1,5,5,5,1
prefuzz,enron_full_415589,text,1,62,1,5,5,5,1
prefuzz,enron_full_416173,text,1,2,0,5,0,0,0
prefuzz,enron_full_416275,text,1,2,0,5,0,0,0
prefuzz,enron_full_417397,text,1,64,1,5,5,5,1
prefuzz,enron_full_418145,text,1,60,1,5,5,5,1
prefuzz,enron_full_418173,text,1,63,1,5,5,5,1
prefuzz,enron_full_418938,text,1,61,1,5,5,5,1
prefuzz,enron_full_419715,text,1,77,2,5,5,10,2
prefuzz,enron_full_419787,text,1,59,1,5,5,5,1
prefuzz,enron_full_419936,text,1,61,1,5,5,5,1
prefuzz,enron_full_419992,text,1,63,1,5,5,5,1
prefuzz,enron_full_420340,text,1,487,45,5,5,225,45
prefuzz,enron_full_420635,text,1,58,1,5,5,5,1
prefuzz,enron_full_421070,text,1,2,0,5,0,0,0
prefuzz,enron_full_421581,text,1,2,0,5,0,0,0
prefuzz,enron_full_421659,text,1,2,0,5,0,0,0
prefuzz,enron_full_422214,text,1,2,0,5,0,0,0
prefuzz,enron_full_422408,text,1,66,2,5,5,10,2
prefuzz,enron_full_423045,text,1,57,1,5,5,5,1
prefuzz,enron_full_423694,text,1,60,1,5,5,5,1
prefuzz,enron_full_423789,text,1,59,1,5,5,5,1
prefuzz,enron_full_424183,text,1,6834,367,5,5,1776,638
prefuzz,enron_full_424691,text,1,82,1,5,5,5,1
prefuzz,enron_full_425035,text,1,66,1,5,5,5,1
prefuzz,enron_full_425166,text,1,66,1,5,5,5,1
prefuzz,enron_full_425789,text,1,64,1,5,5,5,1
prefuzz,enron_full_426054,text,1,68,1,5,5,5,1
prefuzz,enron_full_426288,text,1,62,1,5,5,5,1
prefuzz,enron_full_427733,text,1,65,1,5,5,5,1
prefuzz,enron_full_428515,text,1,73,1,5,5,5,1
prefuzz,enron_full_428895,text,1,61,1,5,5,5,1
prefuzz,enron_full_429441,text,1,2,0,5,0,0,0
prefuzz,enron_full_429986,text,1,2,0,5,0,0,0
prefuzz,enron_full_430065,text,1,2,0,5,0,0,0
prefuzz,enron_full_430260,text,1,20,0,5,1,1,1
prefuzz,enron_full_430592,text,1,2,0,5,0,0,0
prefuzz,enron_full_431423,text,1,2,0,5,0,0,0
prefuzz,enron_full_432116,text,1,62,1,5,5,5,1
prefuzz,enron_full_432508,text,1,73,2,5,5,10,2
prefuzz,enron_full_433686,text,1,64,1,5,5,5,1
prefuzz,enron_full_433711,text,1,61,1,5,5,5,1
prefuzz,enron_full_433823,text,1,63,1,5,5,5,1
prefuzz,enron_full_434515,text,1,72,2,5,5,10,2
prefuzz,enron_full_434661,text,1,69,2,5,5,10,2
prefuzz,enron_full_435743,text,1,70,2,5,5,10,2
prefuzz,enron_full_436019,text,1,2,0,5,0,0,0
prefuzz,enron_full_436309,text,1,2,0,5,0,0,0
prefuzz,enron_full_436431,text,1,2,0,5,0,0,0
prefuzz,enron_full_436454,text,1,2,0,5,0,0,0
prefuzz,enron_full_437873,text,1,75,2,5,5,10,2
